DATE OCC,TIME OCC,AREA NAME,Total Score,LAT,LON
2020-10-04,22.0,Wilshire,70.0,34.0693,-118.3706
2020-10-04,23.0,Southwest,45.0,34.0032,-118.3225
2020-10-05,0.0,Southwest,70.0,34.0312,-118.3239
2020-10-05,0.0,Southwest,90.0,34.0131,-118.3536
2020-10-05,2.0,Wilshire,70.0,34.0454,-118.3189
2020-10-05,4.0,Hollywood,25.0,34.1046,-118.3489
2020-10-05,5.0,Hollywood,70.0,34.1018,-118.3093
2020-10-05,5.0,Southwest,70.0,34.0326,-118.3319
2020-10-05,7.0,Southwest,45.0,34.0203,-118.3161
2020-10-05,7.0,Southwest,70.0,34.0112,-118.3415
2020-10-05,8.0,Mission,45.0,34.2968,-118.4596
2020-10-05,8.0,Mission,70.0,34.3008,-118.4749
2020-10-05,9.0,Hollywood,25.0,34.1073,-118.3252
2020-10-05,9.0,Southwest,45.0,34.0322,-118.3015
2020-10-05,10.0,Southwest,70.0,34.0173,-118.2931
2020-10-05,10.0,Topanga,25.0,34.1828,-118.5916
2020-10-05,11.0,Southwest,70.0,34.0164,-118.3312
2020-10-05,12.0,Hollywood,45.0,34.1055,-118.3461
2020-10-05,12.0,Hollywood,140.0,34.1016,-118.3267
2020-10-05,12.0,Southwest,70.0,34.0268,-118.2808
2020-10-05,12.0,Wilshire,25.0,34.0606,-118.3469
2020-10-05,13.0,Topanga,45.0,34.1592,-118.6007
2020-10-05,14.0,Mission,25.0,34.2337,-118.4536
2020-10-05,14.0,Topanga,45.0,34.1913,-118.5942
2020-10-05,15.0,Topanga,25.0,34.2001,-118.5786
2020-10-05,16.0,Mission,45.0,34.2469,-118.4255
2020-10-05,16.0,Southwest,70.0,34.0109,-118.2922
2020-10-05,16.0,Topanga,70.0,34.1974,-118.6059
2020-10-05,17.0,Hollywood,45.0,34.0938,-118.3109
2020-10-05,17.0,Topanga,25.0,34.1617,-118.6378
2020-10-05,17.0,Wilshire,25.0,34.0368,-118.3513
2020-10-05,18.0,Topanga,45.0,34.1938,-118.5719
2020-10-05,19.0,Mission,70.0,34.2267,-118.4704
2020-10-05,20.0,Topanga,45.0,34.2212,-118.6375
2020-10-05,20.0,Wilshire,45.0,34.0418,-118.3237
2020-10-05,21.0,Mission,70.0,34.2666,-118.4558
2020-10-05,21.0,Mission,70.0,34.3074,-118.4594
2020-10-05,21.0,Wilshire,70.0,34.0343,-118.3577
2020-10-05,22.0,Hollywood,70.0,34.0919,-118.3085
2020-10-05,22.0,Mission,45.0,34.2354,-118.4535
2020-10-05,22.0,Southwest,70.0,34.0183,-118.3504
2020-10-05,22.0,Southwest,45.0,34.0246,-118.3089
2020-10-05,22.0,Southwest,140.0,34.0303,-118.2874
2020-10-05,23.0,Hollywood,70.0,34.1091,-118.331
2020-10-05,23.0,Hollywood,45.0,34.0928,-118.3179
2020-10-05,23.0,Wilshire,90.0,34.0783,-118.3474
2020-10-06,0.0,Southwest,70.0,34.017,-118.3477
2020-10-06,1.0,Hollywood,45.0,34.0992,-118.3414
2020-10-06,2.0,Southwest,210.0,34.0231,-118.2915
2020-10-06,7.0,Topanga,25.0,34.2195,-118.617
2020-10-06,8.0,Hollywood,25.0,34.0863,-118.3019
2020-10-06,8.0,Topanga,70.0,34.213,-118.6458
2020-10-06,9.0,Southwest,210.0,34.0131,-118.3536
2020-10-06,10.0,Hollywood,25.0,34.0858,-118.3118
2020-10-06,10.0,Hollywood,70.0,0.0,0.0
2020-10-06,10.0,Southwest,45.0,34.0046,-118.2836
2020-10-06,11.0,Southwest,70.0,34.0203,-118.319
2020-10-06,11.0,Topanga,70.0,34.2011,-118.5742
2020-10-06,12.0,Hollywood,70.0,34.1,-118.3113
2020-10-06,12.0,Southwest,25.0,34.0156,-118.3412
2020-10-06,12.0,Southwest,90.0,34.0091,-118.3089
2020-10-06,13.0,Hollywood,70.0,34.095,-118.307
2020-10-06,14.0,Hollywood,70.0,34.0944,-118.3277
2020-10-06,14.0,Mission,70.0,34.2608,-118.4564
2020-10-06,14.0,Wilshire,25.0,34.045,-118.3571
2020-10-06,15.0,Wilshire,25.0,34.0494,-118.3464
2020-10-06,16.0,Topanga,70.0,34.2035,-118.5748
2020-10-06,17.0,Mission,70.0,34.2967,-118.4643
2020-10-06,17.0,Southwest,140.0,34.0099,-118.3446
2020-10-06,18.0,Southwest,45.0,34.0236,-118.3141
2020-10-06,18.0,Wilshire,90.0,34.0398,-118.3439
2020-10-06,19.0,Hollywood,140.0,34.1037,-118.3267
2020-10-06,19.0,Southwest,70.0,34.0142,-118.2948
2020-10-06,20.0,Hollywood,70.0,34.0849,-118.3028
2020-10-06,20.0,Southwest,45.0,34.0246,-118.3119
2020-10-06,20.0,Topanga,25.0,34.1906,-118.6528
2020-10-06,20.0,Wilshire,45.0,34.0465,-118.3555
2020-10-06,21.0,Hollywood,70.0,34.1042,-118.3362
2020-10-06,21.0,Topanga,45.0,34.2156,-118.5634
2020-10-06,22.0,Mission,25.0,34.2184,-118.4547
2020-10-06,22.0,Southwest,70.0,34.0215,-118.3566
2020-10-06,22.0,Southwest,45.0,34.0267,-118.3768
2020-10-06,23.0,Hollywood,45.0,34.1132,-118.3319
2020-10-06,23.0,Hollywood,70.0,34.0981,-118.3092
2020-10-06,23.0,Southwest,45.0,34.0109,-118.3002
2020-10-06,23.0,Southwest,140.0,34.0311,-118.3429
2020-10-07,0.0,Southwest,70.0,34.0274,-118.284
2020-10-07,4.0,Hollywood,70.0,34.1015,-118.3415
2020-10-07,7.0,Southwest,70.0,34.0046,-118.2836
2020-10-07,8.0,Hollywood,70.0,34.098,-118.342
2020-10-07,8.0,Hollywood,25.0,34.0981,-118.3879
2020-10-07,8.0,Southwest,25.0,34.0237,-118.2977
2020-10-07,9.0,Mission,70.0,34.2336,-118.4535
2020-10-07,9.0,Mission,25.0,34.212,-118.4309
2020-10-07,9.0,Southwest,70.0,34.0255,-118.3549
2020-10-07,11.0,Wilshire,70.0,34.0482,-118.3515
2020-10-07,12.0,Hollywood,45.0,34.104,-118.3449
2020-10-07,12.0,Hollywood,90.0,34.1037,-118.3267
2020-10-07,12.0,Hollywood,45.0,34.0849,-118.3028
2020-10-07,12.0,Hollywood,70.0,34.1006,-118.3417
2020-10-07,12.0,Mission,70.0,34.2353,-118.4368
2020-10-07,12.0,Wilshire,25.0,34.0611,-118.3681
2020-10-07,13.0,Southwest,70.0,34.017,-118.3349
2020-10-07,14.0,Mission,210.0,34.228,-118.4517
2020-10-07,14.0,Mission,45.0,34.2301,-118.4502
2020-10-07,15.0,Mission,25.0,34.212,-118.4309
2020-10-07,16.0,Hollywood,45.0,34.1016,-118.3452
2020-10-07,17.0,Mission,70.0,34.3148,-118.4888
2020-10-07,18.0,Hollywood,70.0,34.0997,-118.335
2020-10-07,18.0,Mission,70.0,34.2354,-118.4517
2020-10-07,18.0,Southwest,25.0,34.0099,-118.2996
2020-10-07,18.0,Southwest,45.0,34.0328,-118.323
2020-10-07,19.0,Mission,70.0,34.2283,-118.4699
2020-10-07,20.0,Mission,45.0,34.2427,-118.461
2020-10-07,20.0,Southwest,45.0,34.0232,-118.3384
2020-10-07,21.0,Hollywood,45.0,34.0944,-118.3277
2020-10-07,21.0,Southwest,70.0,34.021,-118.2977
2020-10-07,22.0,Mission,140.0,34.2449,-118.4502
2020-10-07,23.0,Hollywood,25.0,34.1003,-118.3166
2020-10-07,23.0,Hollywood,70.0,34.0889,-118.331
2020-10-08,0.0,Hollywood,70.0,34.098,-118.318
2020-10-08,0.0,Mission,25.0,34.212,-118.4309
2020-10-08,0.0,Wilshire,45.0,34.0399,-118.3213
2020-10-08,0.0,Wilshire,70.0,34.0441,-118.3745
2020-10-08,1.0,Hollywood,70.0,34.0907,-118.3157
2020-10-08,1.0,Southwest,90.0,34.0163,-118.3421
2020-10-08,1.0,Topanga,45.0,34.1938,-118.6015
2020-10-08,2.0,Hollywood,70.0,34.1038,-118.3151
2020-10-08,2.0,Hollywood,70.0,34.1017,-118.3141
2020-10-08,2.0,Mission,70.0,34.3087,-118.4319
2020-10-08,2.0,Wilshire,90.0,34.0727,-118.37
2020-10-08,6.0,Hollywood,45.0,34.0999,-118.3038
2020-10-08,7.0,Hollywood,45.0,34.1042,-118.3383
2020-10-08,7.0,Wilshire,45.0,34.0348,-118.3521
2020-10-08,8.0,Hollywood,70.0,34.0998,-118.3451
2020-10-08,8.0,Mission,25.0,34.2147,-118.4565
2020-10-08,9.0,Southwest,70.0,34.0358,-118.2766
2020-10-08,9.0,Southwest,90.0,34.024,-118.2869
2020-10-08,9.0,Southwest,45.0,34.0326,-118.3319
2020-10-08,9.0,Topanga,45.0,34.2028,-118.5977
2020-10-08,9.0,Wilshire,70.0,34.0517,-118.3676
2020-10-08,10.0,Southwest,45.0,34.0343,-118.3065
2020-10-08,11.0,Southwest,70.0,34.0245,-118.2767
2020-10-08,12.0,Hollywood,70.0,34.0907,-118.3368
2020-10-08,12.0,Southwest,45.0,34.0046,-118.2894
2020-10-08,12.0,Topanga,45.0,34.201,-118.6085
2020-10-08,13.0,Mission,25.0,34.2206,-118.4408
2020-10-08,13.0,Wilshire,70.0,34.0734,-118.3765
2020-10-08,14.0,Wilshire,45.0,34.0376,-118.3598
2020-10-08,15.0,Hollywood,70.0,34.0907,-118.3315
2020-10-08,15.0,Mission,70.0,34.2216,-118.446
2020-10-08,15.0,Southwest,45.0,34.0148,-118.3222
2020-10-08,16.0,Mission,70.0,34.228,-118.4517
2020-10-08,16.0,Mission,45.0,34.2416,-118.4371
2020-10-08,17.0,Mission,70.0,34.2384,-118.4239
2020-10-08,17.0,Topanga,70.0,34.201,-118.6028
2020-10-08,18.0,Hollywood,140.0,34.0835,-118.3266
2020-10-08,18.0,Mission,70.0,34.3184,-118.4008
2020-10-08,18.0,Southwest,70.0,34.017,-118.3349
2020-10-08,19.0,Hollywood,70.0,34.0962,-118.3405
2020-10-08,19.0,Hollywood,25.0,34.0889,-118.331
2020-10-08,19.0,Hollywood,70.0,34.1015,-118.3868
2020-10-08,19.0,Mission,70.0,34.2608,-118.4529
2020-10-08,19.0,Mission,45.0,34.243,-118.4393
2020-10-08,19.0,Southwest,45.0,33.9988,-118.3192
2020-10-08,20.0,Hollywood,70.0,34.1016,-118.3281
2020-10-08,20.0,Mission,70.0,34.2215,-118.4512
2020-10-08,20.0,Topanga,45.0,34.1809,-118.6089
2020-10-08,21.0,Southwest,90.0,34.0229,-118.3289
2020-10-08,21.0,Wilshire,45.0,34.0683,-118.3692
2020-10-08,22.0,Mission,45.0,34.2368,-118.4159
2020-10-08,22.0,Wilshire,70.0,34.0605,-118.3436
2020-10-09,0.0,Hollywood,70.0,34.1039,-118.3297
2020-10-09,0.0,Mission,45.0,34.2364,-118.4554
2020-10-09,0.0,Topanga,70.0,34.2083,-118.6082
2020-10-09,0.0,Wilshire,25.0,34.0497,-118.3214
2020-10-09,1.0,Mission,45.0,34.2267,-118.4704
2020-10-09,1.0,Topanga,70.0,34.2176,-118.6031
2020-10-09,4.0,Hollywood,70.0,34.1043,-118.3718
2020-10-09,7.0,Wilshire,70.0,34.0622,-118.3434
2020-10-09,8.0,Hollywood,45.0,34.0962,-118.3295
2020-10-09,9.0,Hollywood,70.0,34.1016,-118.3489
2020-10-09,9.0,Southwest,45.0,34.0142,-118.2921
2020-10-09,9.0,Wilshire,25.0,34.0717,-118.3827
2020-10-09,10.0,Topanga,70.0,34.2047,-118.6009
2020-10-09,10.0,Wilshire,45.0,34.0371,-118.3687
2020-10-09,12.0,Hollywood,70.0,34.1018,-118.3006
2020-10-09,12.0,Southwest,70.0,34.0121,-118.2986
2020-10-09,14.0,Mission,70.0,34.2948,-118.4571
2020-10-09,15.0,Wilshire,25.0,34.0529,-118.3638
2020-10-09,16.0,Southwest,70.0,34.0183,-118.3556
2020-10-09,16.0,Southwest,70.0,34.0144,-118.3421
2020-10-09,16.0,Topanga,70.0,34.1848,-118.6015
2020-10-09,17.0,Mission,45.0,34.2267,-118.4704
2020-10-09,18.0,Southwest,70.0,34.0032,-118.3214
2020-10-09,18.0,Wilshire,25.0,34.0482,-118.3308
2020-10-09,18.0,Wilshire,25.0,34.064,-118.3525
2020-10-09,19.0,Hollywood,45.0,34.098,-118.35
2020-10-09,19.0,Mission,45.0,34.3096,-118.4737
2020-10-09,19.0,Southwest,45.0,34.0055,-118.3002
2020-10-09,20.0,Hollywood,70.0,34.0835,-118.3321
2020-10-09,20.0,Mission,70.0,34.2234,-118.4253
2020-10-09,21.0,Mission,45.0,34.2325,-118.4276
2020-10-09,21.0,Mission,45.0,34.2427,-118.4502
2020-10-09,21.0,Southwest,70.0,34.0138,-118.3465
2020-10-09,21.0,Southwest,45.0,34.0237,-118.3119
2020-10-09,21.0,Wilshire,70.0,34.046,-118.3347
2020-10-09,22.0,Mission,70.0,34.239,-118.4491
2020-10-09,22.0,Southwest,90.0,34.0327,-118.3002
2020-10-09,22.0,Topanga,70.0,34.1707,-118.5717
2020-10-09,23.0,Hollywood,45.0,34.0835,-118.3277
2020-10-09,23.0,Southwest,70.0,34.0073,-118.3034
2020-10-10,0.0,Hollywood,70.0,34.1037,-118.3459
2020-10-10,1.0,Southwest,70.0,34.0145,-118.298
2020-10-10,2.0,Mission,45.0,34.2386,-118.4464
2020-10-10,2.0,Topanga,90.0,34.1974,-118.5884
2020-10-10,3.0,Mission,45.0,34.2763,-118.4507
2020-10-10,5.0,Southwest,25.0,0.0,0.0
2020-10-10,5.0,Topanga,45.0,34.2065,-118.5955
2020-10-10,5.0,Wilshire,70.0,34.0782,-118.3695
2020-10-10,6.0,Mission,45.0,34.2283,-118.4611
2020-10-10,7.0,Southwest,70.0,34.0037,-118.2872
2020-10-10,8.0,Mission,25.0,34.2337,-118.4536
2020-10-10,8.0,Southwest,70.0,34.0255,-118.3002
2020-10-10,8.0,Topanga,70.0,34.2047,-118.5994
2020-10-10,9.0,Hollywood,140.0,34.0998,-118.3267
2020-10-10,9.0,Mission,25.0,34.2301,-118.4502
2020-10-10,9.0,Wilshire,70.0,34.0736,-118.3897
2020-10-10,10.0,Mission,70.0,0.0,0.0
2020-10-10,10.0,Topanga,25.0,34.1781,-118.6364
2020-10-10,11.0,Mission,70.0,34.2215,-118.4488
2020-10-10,12.0,Southwest,70.0,34.0109,-118.3012
2020-10-10,12.0,Wilshire,45.0,34.0649,-118.3451
2020-10-10,13.0,Mission,70.0,34.2319,-118.4677
2020-10-10,13.0,Southwest,70.0,34.0259,-118.298
2020-10-10,14.0,Southwest,70.0,34.0073,-118.3108
2020-10-10,16.0,Hollywood,70.0,34.1035,-118.3194
2020-10-10,16.0,Hollywood,25.0,34.0907,-118.3289
2020-10-10,17.0,Topanga,70.0,34.2136,-118.5912
2020-10-10,18.0,Southwest,70.0,34.0349,-118.3046
2020-10-10,19.0,Mission,70.0,34.2762,-118.4389
2020-10-10,19.0,Wilshire,45.0,34.0409,-118.3201
2020-10-10,20.0,Southwest,90.0,34.0077,-118.3267
2020-10-10,23.0,Mission,70.0,34.2449,-118.4502
2020-10-10,23.0,Southwest,45.0,34.0294,-118.3639
2020-10-11,0.0,Hollywood,25.0,34.1056,-118.3706
2020-10-11,0.0,Southwest,70.0,34.0081,-118.3089
2020-10-11,0.0,Wilshire,25.0,34.0847,-118.3686
2020-10-11,1.0,Southwest,45.0,34.0268,-118.2808
2020-10-11,1.0,Wilshire,70.0,34.0421,-118.3741
2020-10-11,2.0,Wilshire,45.0,34.0385,-118.3439
2020-10-11,3.0,Southwest,45.0,34.0247,-118.3669
2020-10-11,4.0,Topanga,70.0,34.2084,-118.571
2020-10-11,4.0,Wilshire,90.0,34.0761,-118.3753
2020-10-11,6.0,Southwest,45.0,34.0326,-118.3417
2020-10-11,8.0,Southwest,25.0,34.0054,-118.2842
2020-10-11,9.0,Mission,70.0,34.3097,-118.467
2020-10-11,10.0,Mission,70.0,34.3043,-118.4404
2020-10-11,10.0,Southwest,70.0,34.0111,-118.3477
2020-10-11,10.0,Wilshire,70.0,34.0486,-118.3385
2020-10-11,11.0,Southwest,70.0,34.0036,-118.332
2020-10-11,11.0,Wilshire,70.0,34.0539,-118.3548
2020-10-11,12.0,Mission,140.0,34.3008,-118.4749
2020-10-11,13.0,Southwest,210.0,34.0214,-118.3363
2020-10-11,14.0,Hollywood,70.0,34.0863,-118.3019
2020-10-11,15.0,Mission,70.0,34.2905,-118.4572
2020-10-11,15.0,Southwest,70.0,34.0112,-118.3415
2020-10-11,16.0,Hollywood,70.0,34.1,-118.3056
2020-10-11,18.0,Hollywood,45.0,34.1006,-118.3417
2020-10-11,19.0,Hollywood,45.0,34.0944,-118.3201
2020-10-11,19.0,Mission,70.0,34.3064,-118.4685
2020-10-11,19.0,Southwest,70.0,34.0108,-118.3138
2020-10-11,19.0,Southwest,45.0,34.0268,-118.2896
2020-10-11,19.0,Topanga,70.0,34.2029,-118.5943
2020-10-11,19.0,Wilshire,45.0,34.0611,-118.3681
2020-10-11,20.0,Southwest,90.0,34.034,-118.3133
2020-10-11,20.0,Topanga,70.0,34.1829,-118.5928
2020-10-11,20.0,Topanga,70.0,34.232,-118.6006
2020-10-11,20.0,Wilshire,70.0,34.0471,-118.3384
2020-10-11,20.0,Wilshire,45.0,34.0606,-118.3197
2020-10-11,22.0,Hollywood,90.0,34.1017,-118.3078
2020-10-11,22.0,Southwest,70.0,34.006,-118.3314
2020-10-11,22.0,Southwest,25.0,34.0097,-118.2842
2020-10-11,22.0,Southwest,70.0,34.0052,-118.3089
2020-10-11,22.0,Topanga,90.0,34.2047,-118.606
2020-10-11,23.0,Wilshire,45.0,34.0733,-118.3721
2020-10-12,0.0,Hollywood,90.0,34.0908,-118.3025
2020-10-12,0.0,Mission,45.0,34.3048,-118.4665
2020-10-12,0.0,Southwest,50.0,34.0178,-118.2811
2020-10-12,0.0,Topanga,70.0,34.1956,-118.6062
2020-10-12,2.0,Wilshire,45.0,34.0624,-118.351
2020-10-12,3.0,Mission,25.0,34.2484,-118.4609
2020-10-12,3.0,Mission,45.0,34.2509,-118.4544
2020-10-12,3.0,Topanga,70.0,34.1643,-118.6079
2020-10-12,3.0,Wilshire,45.0,34.0606,-118.3197
2020-10-12,5.0,Southwest,70.0,34.0137,-118.3435
2020-10-12,7.0,Hollywood,70.0,34.0908,-118.3025
2020-10-12,9.0,Mission,70.0,34.2981,-118.4211
2020-10-12,10.0,Wilshire,70.0,34.0633,-118.3473
2020-10-12,11.0,Mission,25.0,34.2378,-118.4552
2020-10-12,11.0,Topanga,70.0,34.1862,-118.6467
2020-10-12,12.0,Hollywood,140.0,34.0853,-118.3299
2020-10-12,12.0,Mission,70.0,34.2267,-118.4704
2020-10-12,12.0,Topanga,50.0,34.2035,-118.5717
2020-10-12,12.0,Wilshire,70.0,34.0364,-118.3601
2020-10-12,12.0,Wilshire,25.0,34.0721,-118.38
2020-10-12,14.0,Topanga,25.0,34.1865,-118.6103
2020-10-12,14.0,Topanga,70.0,34.1721,-118.5709
2020-10-12,14.0,Wilshire,25.0,34.0689,-118.3429
2020-10-12,14.0,Wilshire,25.0,34.0782,-118.362
2020-10-12,15.0,Mission,70.0,34.2201,-118.4674
2020-10-12,15.0,Mission,45.0,34.2337,-118.4231
2020-10-12,15.0,Wilshire,45.0,34.0762,-118.336
2020-10-12,16.0,Hollywood,45.0,34.0865,-118.3169
2020-10-12,16.0,Topanga,25.0,34.201,-118.5977
2020-10-12,17.0,Mission,25.0,34.2249,-118.4637
2020-10-12,17.0,Mission,45.0,34.2168,-118.4472
2020-10-12,17.0,Mission,70.0,34.2585,-118.4695
2020-10-12,17.0,Mission,45.0,34.3102,-118.4402
2020-10-12,17.0,Mission,70.0,34.2281,-118.4264
2020-10-12,18.0,Mission,45.0,34.3196,-118.4561
2020-10-12,18.0,Southwest,70.0,34.0055,-118.3113
2020-10-12,18.0,Wilshire,70.0,34.0554,-118.3651
2020-10-12,19.0,Hollywood,70.0,34.0998,-118.3267
2020-10-12,19.0,Topanga,70.0,34.166,-118.5971
2020-10-12,19.0,Wilshire,70.0,34.0436,-118.3237
2020-10-12,20.0,Hollywood,70.0,34.0993,-118.3158
2020-10-12,20.0,Southwest,90.0,34.0306,-118.3281
2020-10-12,20.0,Wilshire,45.0,34.035,-118.3427
2020-10-12,21.0,Hollywood,70.0,34.0926,-118.3416
2020-10-12,21.0,Mission,70.0,34.2338,-118.4675
2020-10-12,21.0,Southwest,70.0,34.0178,-118.3536
2020-10-12,21.0,Wilshire,70.0,34.0693,-118.351
2020-10-12,22.0,Southwest,70.0,34.0127,-118.3525
2020-10-12,23.0,Mission,100.0,34.2319,-118.4633
2020-10-12,23.0,Mission,70.0,34.2319,-118.4633
2020-10-13,0.0,Southwest,25.0,34.0153,-118.338
2020-10-13,0.0,Southwest,70.0,34.0267,-118.2817
2020-10-13,1.0,Southwest,70.0,34.0142,-118.2987
2020-10-13,2.0,Wilshire,70.0,34.0782,-118.3573
2020-10-13,6.0,Mission,70.0,34.2332,-118.4459
2020-10-13,6.0,Mission,45.0,34.3006,-118.4602
2020-10-13,6.0,Southwest,90.0,34.0264,-118.3543
2020-10-13,7.0,Wilshire,45.0,34.0761,-118.3615
2020-10-13,9.0,Southwest,70.0,34.0171,-118.3531
2020-10-13,9.0,Topanga,70.0,34.1837,-118.5846
2020-10-13,9.0,Topanga,45.0,34.2054,-118.5881
2020-10-13,9.0,Wilshire,25.0,34.0838,-118.3584
2020-10-13,9.0,Wilshire,45.0,34.0432,-118.3292
2020-10-13,12.0,Mission,25.0,34.2545,-118.4675
2020-10-13,12.0,Wilshire,90.0,34.0465,-118.3419
2020-10-13,13.0,Southwest,25.0,34.0127,-118.3204
2020-10-13,14.0,Hollywood,70.0,34.0907,-118.3261
2020-10-13,14.0,Wilshire,45.0,34.0747,-118.3563
2020-10-13,15.0,Hollywood,70.0,34.0962,-118.3266
2020-10-13,15.0,Mission,70.0,34.2354,-118.4517
2020-10-13,15.0,Southwest,70.0,34.0073,-118.2827
2020-10-13,15.0,Wilshire,70.0,34.0761,-118.3665
2020-10-13,16.0,Wilshire,70.0,34.0762,-118.3452
2020-10-13,17.0,Hollywood,25.0,34.1052,-118.3375
2020-10-13,17.0,Southwest,70.0,33.9982,-118.3258
2020-10-13,17.0,Wilshire,90.0,34.0428,-118.3466
2020-10-13,18.0,Southwest,70.0,34.0161,-118.3546
2020-10-13,19.0,Hollywood,70.0,34.0889,-118.3277
2020-10-13,19.0,Topanga,70.0,34.2124,-118.5792
2020-10-13,19.0,Wilshire,70.0,34.087,-118.3743
2020-10-13,20.0,Mission,45.0,34.2402,-118.4469
2020-10-13,20.0,Southwest,70.0,34.0085,-118.3089
2020-10-13,20.0,Topanga,70.0,34.1668,-118.6104
2020-10-13,22.0,Hollywood,45.0,34.1076,-118.3216
2020-10-13,22.0,Southwest,70.0,34.0208,-118.3089
2020-10-13,22.0,Topanga,70.0,34.1818,-118.5904
2020-10-13,23.0,Mission,70.0,34.3123,-118.4574
2020-10-13,23.0,Mission,45.0,34.2353,-118.4368
2020-10-14,0.0,Mission,45.0,34.0144,-118.2653
2020-10-14,0.0,Southwest,25.0,34.0171,-118.3531
2020-10-14,2.0,Hollywood,70.0,34.098,-118.3266
2020-10-14,2.0,Wilshire,25.0,34.0589,-118.3442
2020-10-14,5.0,Mission,45.0,34.2279,-118.4325
2020-10-14,5.0,Southwest,45.0,34.0309,-118.3101
2020-10-14,6.0,Mission,25.0,34.3102,-118.4371
2020-10-14,8.0,Hollywood,70.0,34.0987,-118.3337
2020-10-14,8.0,Mission,70.0,34.2539,-118.4675
2020-10-14,8.0,Wilshire,70.0,34.0575,-118.363
2020-10-14,9.0,Hollywood,45.0,34.1017,-118.3188
2020-10-14,9.0,Hollywood,70.0,34.0849,-118.3028
2020-10-14,9.0,Southwest,70.0,34.0126,-118.3403
2020-10-14,9.0,Wilshire,70.0,34.0735,-118.3571
2020-10-14,10.0,Mission,25.0,34.212,-118.4309
2020-10-14,10.0,Mission,25.0,34.2944,-118.451
2020-10-14,10.0,Wilshire,70.0,34.0426,-118.357
2020-10-14,11.0,Mission,70.0,34.2318,-118.4517
2020-10-14,11.0,Wilshire,70.0,34.0474,-118.3483
2020-10-14,12.0,Hollywood,25.0,34.103,-118.3225
2020-10-14,12.0,Mission,25.0,34.2973,-118.409
2020-10-14,13.0,Southwest,45.0,34.015,-118.3301
2020-10-14,14.0,Hollywood,25.0,34.1064,-118.3737
2020-10-14,14.0,Mission,45.0,34.2296,-118.4271
2020-10-14,14.0,Topanga,25.0,34.2168,-118.6178
2020-10-14,15.0,Hollywood,70.0,34.098,-118.3324
2020-10-14,16.0,Southwest,70.0,34.0109,-118.3007
2020-10-14,16.0,Topanga,70.0,34.2124,-118.5792
2020-10-14,17.0,Hollywood,25.0,34.098,-118.3456
2020-10-14,17.0,Hollywood,45.0,34.1017,-118.3553
2020-10-14,17.0,Mission,90.0,34.3066,-118.4356
2020-10-14,17.0,Mission,45.0,34.2948,-118.4571
2020-10-14,17.0,Topanga,25.0,34.1531,-118.6193
2020-10-14,18.0,Southwest,70.0,34.015,-118.2859
2020-10-14,19.0,Hollywood,90.0,34.0926,-118.3201
2020-10-14,19.0,Mission,45.0,34.2247,-118.4553
2020-10-14,19.0,Topanga,70.0,34.2083,-118.6139
2020-10-14,19.0,Wilshire,70.0,34.0343,-118.3577
2020-10-14,19.0,Wilshire,45.0,34.0562,-118.3693
2020-10-14,20.0,Topanga,25.0,34.1974,-118.599
2020-10-14,20.0,Wilshire,70.0,34.0468,-118.3305
2020-10-14,21.0,Mission,70.0,34.2214,-118.4677
2020-10-14,21.0,Mission,90.0,34.3232,-118.4191
2020-10-14,21.0,Mission,70.0,34.2676,-118.4415
2020-10-14,21.0,Southwest,70.0,34.0111,-118.2872
2020-10-14,22.0,Hollywood,70.0,34.0835,-118.331
2020-10-14,22.0,Mission,45.0,34.2663,-118.4589
2020-10-14,22.0,Southwest,90.0,34.0261,-118.2774
2020-10-14,22.0,Topanga,70.0,34.1673,-118.5946
2020-10-15,0.0,Wilshire,25.0,34.0406,-118.3486
2020-10-15,1.0,Hollywood,70.0,34.1016,-118.3252
2020-10-15,1.0,Hollywood,25.0,34.0865,-118.3092
2020-10-15,1.0,Topanga,45.0,34.1717,-118.6018
2020-10-15,1.0,Topanga,70.0,34.1884,-118.611
2020-10-15,2.0,Hollywood,70.0,34.0998,-118.3479
2020-10-15,2.0,Mission,70.0,34.2184,-118.4698
2020-10-15,2.0,Topanga,70.0,34.1938,-118.5719
2020-10-15,5.0,Mission,45.0,34.2318,-118.4553
2020-10-15,5.0,Southwest,45.0,34.0294,-118.345
2020-10-15,5.0,Southwest,70.0,34.0333,-118.3311
2020-10-15,7.0,Southwest,45.0,34.0064,-118.3089
2020-10-15,7.0,Topanga,70.0,34.1938,-118.5892
2020-10-15,7.0,Topanga,45.0,34.212,-118.5754
2020-10-15,9.0,Hollywood,50.0,34.0865,-118.3092
2020-10-15,9.0,Wilshire,25.0,34.0616,-118.3679
2020-10-15,10.0,Hollywood,70.0,34.0998,-118.3451
2020-10-15,10.0,Topanga,140.0,34.1773,-118.5974
2020-10-15,10.0,Topanga,25.0,34.2119,-118.6302
2020-10-15,11.0,Topanga,25.0,34.1535,-118.598
2020-10-15,11.0,Topanga,70.0,34.2084,-118.5824
2020-10-15,12.0,Southwest,90.0,34.0219,-118.3047
2020-10-15,12.0,Topanga,45.0,34.1829,-118.6002
2020-10-15,13.0,Southwest,25.0,34.0048,-118.3288
2020-10-15,14.0,Mission,70.0,34.2864,-118.4566
2020-10-15,14.0,Southwest,70.0,34.0352,-118.284
2020-10-15,15.0,Mission,70.0,34.2246,-118.4622
2020-10-15,15.0,Wilshire,70.0,34.0588,-118.3431
