DATE OCC,TIME OCC,AREA NAME,Crm Cd 1,Crm Cd Desc
2020-01-01,1,Wilshire,354.0,ID THEFT
2020-01-01,1,Hollywood,121.0,SA
2020-01-01,1,Topanga,354.0,ID THEFT
2020-01-01,1,Hollywood,810.0,SA
2020-01-01,1,Mission,354.0,ID THEFT
2020-01-01,1,Wilshire,624.0,ASSAULT
2020-01-01,1,Topanga,860.0,SA
2020-01-01,5,Mission,626.0,ASSAULT
2020-01-01,10,Mission,236.0,ASSAULT
2020-01-01,10,Hollywood,626.0,ASSAULT
2020-01-01,30,Mission,626.0,ASSAULT
2020-01-01,40,Wilshire,626.0,ASSAULT
2020-01-01,45,Topanga,815.0,SA
2020-01-01,100,Mission,354.0,ID THEFT
2020-01-01,100,Mission,230.0,ASSAULT
2020-01-01,100,Wilshire,626.0,ASSAULT
2020-01-01,100,Hollywood,230.0,ASSAULT
2020-01-01,120,Hollywood,624.0,ASSAULT
2020-01-01,145,Wilshire,230.0,ASSAULT
2020-01-01,200,Topanga,626.0,ASSAULT
2020-01-01,200,Wilshire,236.0,ASSAULT
2020-01-01,300,Mission,624.0,ASSAULT
2020-01-01,330,Hollywood,230.0,ASSAULT
2020-01-01,330,Topanga,624.0,ASSAULT
2020-01-01,355,Hollywood,626.0,ASSAULT
2020-01-01,355,Hollywood,624.0,ASSAULT
2020-01-01,400,Topanga,230.0,ASSAULT
2020-01-01,450,Hollywood,624.0,ASSAULT
2020-01-01,500,Topanga,121.0,SA
2020-01-01,500,Mission,627.0,ASSAULT
2020-01-01,510,Mission,121.0,SA
2020-01-01,600,Wilshire,354.0,ID THEFT
2020-01-01,615,Hollywood,624.0,ASSAULT
2020-01-01,630,Topanga,236.0,ASSAULT
2020-01-01,700,Wilshire,626.0,ASSAULT
2020-01-01,700,Mission,627.0,ASSAULT
2020-01-01,700,Mission,354.0,ID THEFT
2020-01-01,800,Topanga,354.0,ID THEFT
2020-01-01,800,Southwest,121.0,SA
2020-01-01,800,Topanga,626.0,ASSAULT
2020-01-01,800,Mission,810.0,SA
2020-01-01,800,Southwest,510.0,VEHICLE
2020-01-01,800,Southwest,354.0,ID THEFT
2020-01-01,900,Southwest,354.0,ID THEFT
2020-01-01,900,Topanga,354.0,ID THEFT
2020-01-01,900,Mission,354.0,ID THEFT
2020-01-01,930,Southwest,624.0,ASSAULT
2020-01-01,1000,Mission,626.0,ASSAULT
2020-01-01,1000,Hollywood,510.0,VEHICLE
2020-01-01,1001,Hollywood,230.0,ASSAULT
2020-01-01,1010,Topanga,354.0,ID THEFT
2020-01-01,1035,Hollywood,354.0,ID THEFT
2020-01-01,1050,Hollywood,354.0,ID THEFT
2020-01-01,1100,Topanga,354.0,ID THEFT
2020-01-01,1100,Mission,510.0,VEHICLE
2020-01-01,1125,Hollywood,624.0,ASSAULT
2020-01-01,1145,Southwest,354.0,ID THEFT
2020-01-01,1155,Southwest,354.0,ID THEFT
2020-01-01,1159,Mission,354.0,ID THEFT
2020-01-01,1200,Mission,354.0,ID THEFT
2020-01-01,1200,Mission,627.0,ASSAULT
2020-01-01,1200,Southwest,354.0,ID THEFT
2020-01-01,1200,Wilshire,354.0,ID THEFT
2020-01-01,1200,Mission,235.0,ASSAULT
2020-01-01,1200,Mission,860.0,SA
2020-01-01,1200,Mission,122.0,SA
2020-01-01,1200,Mission,810.0,SA
2020-01-01,1200,Topanga,354.0,ID THEFT
2020-01-01,1200,Mission,626.0,ASSAULT
2020-01-01,1200,Southwest,121.0,SA
2020-01-01,1200,Wilshire,626.0,ASSAULT
2020-01-01,1210,Wilshire,236.0,ASSAULT
2020-01-01,1215,Hollywood,354.0,ID THEFT
2020-01-01,1230,Hollywood,354.0,ID THEFT
2020-01-01,1230,Hollywood,626.0,ASSAULT
2020-01-01,1250,Topanga,354.0,ID THEFT
2020-01-01,1250,Topanga,626.0,ASSAULT
2020-01-01,1300,Hollywood,810.0,SA
2020-01-01,1300,Southwest,626.0,ASSAULT
2020-01-01,1300,Hollywood,626.0,ASSAULT
2020-01-01,1330,Mission,860.0,SA
2020-01-01,1340,Hollywood,354.0,ID THEFT
2020-01-01,1340,Wilshire,624.0,ASSAULT
2020-01-01,1400,Mission,626.0,ASSAULT
2020-01-01,1405,Hollywood,354.0,ID THEFT
2020-01-01,1405,Mission,624.0,ASSAULT
2020-01-01,1500,Southwest,122.0,SA
2020-01-01,1500,Mission,624.0,ASSAULT
2020-01-01,1500,Hollywood,354.0,ID THEFT
2020-01-01,1500,Southwest,626.0,ASSAULT
2020-01-01,1510,Mission,354.0,ID THEFT
2020-01-01,1530,Southwest,624.0,ASSAULT
2020-01-01,1600,Southwest,810.0,SA
2020-01-01,1600,Southwest,626.0,ASSAULT
2020-01-01,1600,Hollywood,624.0,ASSAULT
2020-01-01,1800,Mission,510.0,VEHICLE
2020-01-01,1800,Topanga,354.0,ID THEFT
2020-01-01,1800,Mission,860.0,SA
2020-01-01,1810,Hollywood,624.0,ASSAULT
2020-01-01,1815,Mission,627.0,ASSAULT
2020-01-01,1825,Mission,624.0,ASSAULT
2020-01-01,1830,Topanga,624.0,ASSAULT
2020-01-01,1830,Southwest,626.0,ASSAULT
2020-01-01,1840,Southwest,354.0,ID THEFT
2020-01-01,1900,Wilshire,510.0,VEHICLE
2020-01-01,1955,Topanga,354.0,ID THEFT
2020-01-01,2000,Hollywood,230.0,ASSAULT
2020-01-01,2005,Wilshire,354.0,ID THEFT
2020-01-01,2055,Southwest,354.0,ID THEFT
2020-01-01,2100,Topanga,510.0,VEHICLE
2020-01-01,2100,Hollywood,510.0,VEHICLE
2020-01-01,2200,Southwest,230.0,ASSAULT
2020-01-01,2200,Wilshire,624.0,ASSAULT
2020-01-01,2200,Mission,626.0,ASSAULT
2020-01-01,2300,Southwest,624.0,ASSAULT
2020-01-01,2359,Wilshire,627.0,ASSAULT
2020-01-01,2359,Southwest,354.0,ID THEFT
2020-01-02,1,Hollywood,354.0,ID THEFT
2020-01-02,30,Mission,626.0,ASSAULT
2020-01-02,325,Hollywood,230.0,ASSAULT
2020-01-02,440,Southwest,624.0,ASSAULT
2020-01-02,509,Wilshire,624.0,ASSAULT
2020-01-02,600,Hollywood,860.0,SA
2020-01-02,600,Southwest,626.0,ASSAULT
2020-01-02,730,Southwest,510.0,VEHICLE
2020-01-02,830,Wilshire,624.0,ASSAULT
2020-01-02,945,Mission,354.0,ID THEFT
2020-01-02,1000,Wilshire,626.0,ASSAULT
2020-01-02,1000,Wilshire,624.0,ASSAULT
2020-01-02,1100,Hollywood,624.0,ASSAULT
2020-01-02,1200,Hollywood,354.0,ID THEFT
2020-01-02,1200,Mission,354.0,ID THEFT
2020-01-02,1330,Mission,627.0,ASSAULT
2020-01-02,1330,Wilshire,230.0,ASSAULT
2020-01-02,1345,Southwest,510.0,VEHICLE
2020-01-02,1400,Wilshire,624.0,ASSAULT
2020-01-02,1415,Southwest,624.0,ASSAULT
2020-01-02,1507,Hollywood,230.0,ASSAULT
2020-01-02,1620,Mission,624.0,ASSAULT
2020-01-02,1830,Wilshire,624.0,ASSAULT
2020-01-02,1850,Hollywood,624.0,ASSAULT
2020-01-02,1915,Southwest,624.0,ASSAULT
2020-01-02,2000,Southwest,510.0,VEHICLE
2020-01-02,2025,Mission,121.0,SA
2020-01-02,2030,Mission,520.0,VEHICLE
2020-01-02,2115,Southwest,510.0,VEHICLE
2020-01-02,2130,Southwest,647.0,VEHICLE
2020-01-02,2200,Wilshire,121.0,SA
2020-01-02,2300,Topanga,626.0,ASSAULT
2020-01-02,2300,Wilshire,626.0,ASSAULT
2020-01-02,2330,Mission,510.0,VEHICLE
2020-01-03,1,Southwest,624.0,ASSAULT
2020-01-03,1,Southwest,354.0,ID THEFT
2020-01-03,30,Southwest,624.0,ASSAULT
2020-01-03,100,Mission,626.0,ASSAULT
2020-01-03,200,Hollywood,815.0,SA
2020-01-03,200,Mission,510.0,VEHICLE
2020-01-03,300,Hollywood,626.0,ASSAULT
2020-01-03,500,Mission,626.0,ASSAULT
2020-01-03,720,Mission,626.0,ASSAULT
2020-01-03,730,Hollywood,510.0,VEHICLE
2020-01-03,800,Southwest,354.0,ID THEFT
2020-01-03,810,Southwest,354.0,ID THEFT
2020-01-03,830,Mission,626.0,ASSAULT
2020-01-03,920,Mission,624.0,ASSAULT
2020-01-03,1000,Mission,354.0,ID THEFT
2020-01-03,1030,Topanga,510.0,VEHICLE
2020-01-03,1130,Wilshire,626.0,ASSAULT
2020-01-03,1200,Southwest,624.0,ASSAULT
2020-01-03,1200,Topanga,354.0,ID THEFT
2020-01-03,1250,Wilshire,230.0,ASSAULT
2020-01-03,1300,Wilshire,626.0,ASSAULT
2020-01-03,1430,Southwest,626.0,ASSAULT
2020-01-03,1600,Topanga,510.0,VEHICLE
2020-01-03,1620,Hollywood,624.0,ASSAULT
2020-01-03,1645,Mission,510.0,VEHICLE
2020-01-03,1715,Topanga,624.0,ASSAULT
2020-01-03,1755,Southwest,230.0,ASSAULT
2020-01-03,1830,Southwest,624.0,ASSAULT
2020-01-03,2020,Southwest,510.0,VEHICLE
2020-01-03,2030,Wilshire,510.0,VEHICLE
2020-01-03,2100,Topanga,626.0,ASSAULT
2020-01-03,2130,Southwest,626.0,ASSAULT
2020-01-03,2140,Wilshire,354.0,ID THEFT
2020-01-03,2220,Topanga,510.0,VEHICLE
2020-01-03,2300,Wilshire,354.0,ID THEFT
2020-01-03,2300,Southwest,626.0,ASSAULT
2020-01-03,2330,Topanga,510.0,VEHICLE
2020-01-03,2350,Mission,626.0,ASSAULT
2020-01-04,1,Wilshire,230.0,ASSAULT
2020-01-04,5,Wilshire,354.0,ID THEFT
2020-01-04,30,Hollywood,624.0,ASSAULT
2020-01-04,30,Southwest,230.0,ASSAULT
2020-01-04,52,Southwest,624.0,ASSAULT
2020-01-04,120,Hollywood,236.0,ASSAULT
2020-01-04,200,Wilshire,860.0,SA
2020-01-04,300,Mission,510.0,VEHICLE
2020-01-04,400,Southwest,510.0,VEHICLE
2020-01-04,615,Mission,510.0,VEHICLE
2020-01-04,700,Mission,510.0,VEHICLE
2020-01-04,1000,Southwest,626.0,ASSAULT
2020-01-04,1025,Hollywood,624.0,ASSAULT
2020-01-04,1030,Southwest,624.0,ASSAULT
2020-01-04,1040,Hollywood,624.0,ASSAULT
2020-01-04,1100,Mission,810.0,SA
2020-01-04,1100,Mission,230.0,ASSAULT
2020-01-04,1100,Wilshire,624.0,ASSAULT
2020-01-04,1100,Southwest,624.0,ASSAULT
2020-01-04,1120,Topanga,624.0,ASSAULT
2020-01-04,1130,Hollywood,230.0,ASSAULT
2020-01-04,1200,Topanga,354.0,ID THEFT
2020-01-04,1200,Southwest,624.0,ASSAULT
2020-01-04,1250,Topanga,354.0,ID THEFT
2020-01-04,1400,Hollywood,626.0,ASSAULT
2020-01-04,1400,Mission,510.0,VEHICLE
2020-01-04,1430,Wilshire,230.0,ASSAULT
2020-01-04,1450,Wilshire,510.0,VEHICLE
2020-01-04,1500,Southwest,510.0,VEHICLE
2020-01-04,1530,Topanga,626.0,ASSAULT
2020-01-04,1600,Southwest,354.0,ID THEFT
2020-01-04,1600,Mission,510.0,VEHICLE
2020-01-04,1630,Southwest,624.0,ASSAULT
2020-01-04,1800,Topanga,236.0,ASSAULT
2020-01-04,1815,Southwest,624.0,ASSAULT
2020-01-04,2000,Hollywood,230.0,ASSAULT
2020-01-04,2015,Southwest,626.0,ASSAULT
2020-01-04,2040,Southwest,624.0,ASSAULT
2020-01-04,2100,Hollywood,510.0,VEHICLE
2020-01-04,2145,Topanga,624.0,ASSAULT
2020-01-04,2200,Topanga,626.0,ASSAULT
2020-01-04,2240,Southwest,626.0,ASSAULT
2020-01-04,2240,Southwest,624.0,ASSAULT
2020-01-04,2245,Hollywood,626.0,ASSAULT
2020-01-04,2320,Southwest,236.0,ASSAULT
2020-01-04,2330,Southwest,624.0,ASSAULT
2020-01-04,2345,Hollywood,510.0,VEHICLE
2020-01-05,1,Hollywood,624.0,ASSAULT
2020-01-05,1,Mission,510.0,VEHICLE
2020-01-05,5,Hollywood,624.0,ASSAULT
2020-01-05,5,Mission,510.0,VEHICLE
2020-01-05,10,Southwest,626.0,ASSAULT
2020-01-05,120,Topanga,624.0,ASSAULT
2020-01-05,130,Mission,624.0,ASSAULT
2020-01-05,300,Hollywood,815.0,SA
2020-01-05,330,Hollywood,354.0,ID THEFT
2020-01-05,410,Hollywood,236.0,ASSAULT
2020-01-05,445,Hollywood,230.0,ASSAULT
2020-01-05,620,Southwest,236.0,ASSAULT
2020-01-05,900,Topanga,624.0,ASSAULT
2020-01-05,940,Southwest,236.0,ASSAULT
2020-01-05,1000,Hollywood,510.0,VEHICLE
2020-01-05,1100,Topanga,230.0,ASSAULT
2020-01-05,1300,Southwest,625.0,ASSAULT
2020-01-05,1320,Southwest,624.0,ASSAULT
2020-01-05,1320,Mission,626.0,ASSAULT
2020-01-05,1330,Topanga,354.0,ID THEFT
2020-01-05,1400,Hollywood,626.0,ASSAULT
2020-01-05,1410,Topanga,354.0,ID THEFT
2020-01-05,1430,Wilshire,626.0,ASSAULT
2020-01-05,1500,Topanga,510.0,VEHICLE
2020-01-05,1530,Southwest,624.0,ASSAULT
2020-01-05,1540,Topanga,624.0,ASSAULT
2020-01-05,1600,Southwest,230.0,ASSAULT
2020-01-05,1700,Wilshire,624.0,ASSAULT
2020-01-05,1700,Hollywood,510.0,VEHICLE
2020-01-05,1900,Mission,510.0,VEHICLE
2020-01-05,2001,Wilshire,230.0,ASSAULT
2020-01-05,2030,Topanga,510.0,VEHICLE
2020-01-05,2045,Topanga,230.0,ASSAULT
2020-01-05,2100,Mission,510.0,VEHICLE
2020-01-05,2100,Wilshire,624.0,ASSAULT
2020-01-05,2130,Hollywood,625.0,ASSAULT
2020-01-05,2130,Topanga,624.0,ASSAULT
2020-01-05,2200,Mission,510.0,VEHICLE
2020-01-05,2200,Southwest,520.0,VEHICLE
2020-01-05,2200,Southwest,354.0,ID THEFT
2020-01-05,2200,Southwest,230.0,ASSAULT
2020-01-05,2230,Southwest,626.0,ASSAULT
2020-01-05,2230,Wilshire,510.0,VEHICLE
2020-01-05,2330,Hollywood,626.0,ASSAULT
2020-01-06,30,Mission,510.0,VEHICLE
2020-01-06,100,Topanga,510.0,VEHICLE
2020-01-06,230,Southwest,626.0,ASSAULT
2020-01-06,240,Hollywood,510.0,VEHICLE
2020-01-06,300,Mission,510.0,VEHICLE
2020-01-06,400,Hollywood,510.0,VEHICLE
2020-01-06,530,Hollywood,624.0,ASSAULT
2020-01-06,600,Topanga,236.0,ASSAULT
2020-01-06,645,Topanga,626.0,ASSAULT
2020-01-06,800,Mission,354.0,ID THEFT
2020-01-06,805,Southwest,624.0,ASSAULT
2020-01-06,900,Hollywood,354.0,ID THEFT
2020-01-06,900,Topanga,354.0,ID THEFT
2020-01-06,1000,Wilshire,354.0,ID THEFT
2020-01-06,1100,Mission,626.0,ASSAULT
2020-01-06,1130,Hollywood,626.0,ASSAULT
2020-01-06,1145,Wilshire,625.0,ASSAULT
2020-01-06,1210,Mission,624.0,ASSAULT
2020-01-06,1230,Southwest,624.0,ASSAULT
2020-01-06,1230,Southwest,230.0,ASSAULT
2020-01-06,1250,Hollywood,354.0,ID THEFT
2020-01-06,1300,Southwest,510.0,VEHICLE
2020-01-06,1315,Wilshire,624.0,ASSAULT
2020-01-06,1400,Wilshire,626.0,ASSAULT
2020-01-06,1430,Wilshire,230.0,ASSAULT
2020-01-06,1430,Wilshire,624.0,ASSAULT
2020-01-06,1500,Mission,626.0,ASSAULT
2020-01-06,1555,Hollywood,354.0,ID THEFT
2020-01-06,1600,Wilshire,510.0,VEHICLE
2020-01-06,1600,Southwest,510.0,VEHICLE
2020-01-06,1730,Southwest,626.0,ASSAULT
2020-01-06,1740,Hollywood,626.0,ASSAULT
2020-01-06,1800,Wilshire,860.0,SA
2020-01-06,1800,Southwest,510.0,VEHICLE
2020-01-06,1815,Southwest,624.0,ASSAULT
2020-01-06,1845,Wilshire,624.0,ASSAULT
2020-01-06,1845,Southwest,624.0,ASSAULT
2020-01-06,1900,Topanga,510.0,VEHICLE
2020-01-06,1900,Southwest,510.0,VEHICLE
2020-01-06,1930,Mission,510.0,VEHICLE
2020-01-06,2000,Topanga,510.0,VEHICLE
2020-01-06,2015,Wilshire,624.0,ASSAULT
2020-01-06,2030,Mission,510.0,VEHICLE
2020-01-06,2145,Hollywood,230.0,ASSAULT
2020-01-06,2200,Wilshire,624.0,ASSAULT
2020-01-06,2230,Southwest,626.0,ASSAULT
2020-01-06,2230,Mission,510.0,VEHICLE
2020-01-06,2300,Southwest,626.0,ASSAULT
2020-01-06,2335,Hollywood,624.0,ASSAULT
2020-01-07,1,Wilshire,354.0,ID THEFT
2020-01-07,1,Hollywood,625.0,ASSAULT
2020-01-07,1,Hollywood,624.0,ASSAULT
2020-01-07,40,Mission,624.0,ASSAULT
2020-01-07,640,Mission,230.0,ASSAULT
2020-01-07,700,Topanga,510.0,VEHICLE
2020-01-07,700,Wilshire,354.0,ID THEFT
2020-01-07,800,Wilshire,354.0,ID THEFT
2020-01-07,1030,Topanga,860.0,SA
2020-01-07,1100,Topanga,624.0,ASSAULT
2020-01-07,1200,Wilshire,510.0,VEHICLE
2020-01-07,1200,Mission,810.0,SA
2020-01-07,1200,Topanga,354.0,ID THEFT
2020-01-07,1215,Wilshire,626.0,ASSAULT
2020-01-07,1230,Hollywood,230.0,ASSAULT
2020-01-07,1300,Southwest,354.0,ID THEFT
2020-01-07,1350,Southwest,624.0,ASSAULT
2020-01-07,1420,Mission,354.0,ID THEFT
2020-01-07,1430,Southwest,510.0,VEHICLE
2020-01-07,1500,Topanga,627.0,ASSAULT
2020-01-07,1500,Mission,354.0,ID THEFT
2020-01-07,1530,Southwest,510.0,VEHICLE
2020-01-07,1600,Wilshire,354.0,ID THEFT
2020-01-07,1700,Mission,624.0,ASSAULT
2020-01-07,1700,Mission,510.0,VEHICLE
2020-01-07,1700,Southwest,626.0,ASSAULT
2020-01-07,1730,Hollywood,626.0,ASSAULT
2020-01-07,1730,Hollywood,510.0,VEHICLE
2020-01-07,1800,Topanga,510.0,VEHICLE
2020-01-07,1800,Mission,510.0,VEHICLE
2020-01-07,1830,Wilshire,522.0,VEHICLE
2020-01-07,1830,Wilshire,510.0,VEHICLE
2020-01-07,1850,Southwest,624.0,ASSAULT
2020-01-07,1900,Southwest,626.0,ASSAULT
2020-01-07,2020,Southwest,236.0,ASSAULT
2020-01-07,2130,Topanga,624.0,ASSAULT
2020-01-07,2240,Hollywood,626.0,ASSAULT
2020-01-07,2250,Topanga,626.0,ASSAULT
2020-01-07,2300,Southwest,626.0,ASSAULT
2020-01-07,2347,Mission,510.0,VEHICLE
2020-01-08,1,Wilshire,626.0,ASSAULT
2020-01-08,1,Southwest,354.0,ID THEFT
2020-01-08,110,Topanga,624.0,ASSAULT
2020-01-08,120,Mission,236.0,ASSAULT
2020-01-08,130,Southwest,626.0,ASSAULT
2020-01-08,200,Mission,121.0,SA
2020-01-08,245,Hollywood,230.0,ASSAULT
2020-01-08,400,Southwest,230.0,ASSAULT
2020-01-08,415,Wilshire,624.0,ASSAULT
2020-01-08,720,Hollywood,624.0,ASSAULT
2020-01-08,900,Mission,624.0,ASSAULT
2020-01-08,930,Topanga,354.0,ID THEFT
2020-01-08,950,Hollywood,624.0,ASSAULT
2020-01-08,1000,Topanga,510.0,VEHICLE
2020-01-08,1030,Wilshire,624.0,ASSAULT
2020-01-08,1100,Southwest,624.0,ASSAULT
2020-01-08,1115,Southwest,236.0,ASSAULT
2020-01-08,1200,Southwest,624.0,ASSAULT
2020-01-08,1200,Mission,354.0,ID THEFT
2020-01-08,1400,Southwest,510.0,VEHICLE
2020-01-08,1415,Topanga,626.0,ASSAULT
2020-01-08,1423,Hollywood,354.0,ID THEFT
2020-01-08,1545,Hollywood,624.0,ASSAULT
2020-01-08,1700,Hollywood,354.0,ID THEFT
2020-01-08,1830,Topanga,625.0,ASSAULT
2020-01-08,1830,Hollywood,624.0,ASSAULT
2020-01-08,1915,Wilshire,230.0,ASSAULT
2020-01-08,1950,Southwest,510.0,VEHICLE
2020-01-08,1950,Mission,626.0,ASSAULT
2020-01-08,2010,Wilshire,510.0,VEHICLE
2020-01-08,2100,Mission,624.0,ASSAULT
2020-01-08,2115,Mission,236.0,ASSAULT
2020-01-08,2130,Topanga,354.0,ID THEFT
2020-01-08,2200,Wilshire,510.0,VEHICLE
2020-01-08,2230,Southwest,624.0,ASSAULT
2020-01-08,2300,Topanga,510.0,VEHICLE
2020-01-08,2330,Wilshire,230.0,ASSAULT
2020-01-09,1,Southwest,354.0,ID THEFT
2020-01-09,55,Wilshire,354.0,ID THEFT
2020-01-09,115,Topanga,624.0,ASSAULT
2020-01-09,120,Southwest,626.0,ASSAULT
2020-01-09,200,Hollywood,510.0,VEHICLE
2020-01-09,400,Mission,510.0,VEHICLE
2020-01-09,700,Southwest,121.0,SA
2020-01-09,700,Hollywood,510.0,VEHICLE
2020-01-09,900,Wilshire,510.0,VEHICLE
2020-01-09,900,Mission,510.0,VEHICLE
2020-01-09,930,Hollywood,510.0,VEHICLE
2020-01-09,944,Southwest,860.0,SA
2020-01-09,1130,Mission,624.0,ASSAULT
2020-01-09,1200,Mission,354.0,ID THEFT
2020-01-09,1200,Hollywood,354.0,ID THEFT
2020-01-09,1200,Southwest,522.0,VEHICLE
2020-01-09,1210,Mission,624.0,ASSAULT
2020-01-09,1230,Southwest,624.0,ASSAULT
2020-01-09,1230,Mission,236.0,ASSAULT
2020-01-09,1248,Southwest,624.0,ASSAULT
2020-01-09,1330,Hollywood,624.0,ASSAULT
2020-01-09,1435,Hollywood,624.0,ASSAULT
2020-01-09,1445,Hollywood,860.0,SA
2020-01-09,1500,Topanga,354.0,ID THEFT
2020-01-09,1600,Topanga,230.0,ASSAULT
2020-01-09,1630,Mission,510.0,VEHICLE
2020-01-09,1640,Mission,624.0,ASSAULT
2020-01-09,1720,Wilshire,230.0,ASSAULT
2020-01-09,1750,Southwest,230.0,ASSAULT
2020-01-09,1825,Wilshire,236.0,ASSAULT
2020-01-09,1930,Hollywood,230.0,ASSAULT
2020-01-09,1930,Southwest,626.0,ASSAULT
2020-01-09,1945,Topanga,626.0,ASSAULT
2020-01-09,1950,Hollywood,510.0,VEHICLE
2020-01-09,2000,Hollywood,624.0,ASSAULT
2020-01-09,2010,Wilshire,626.0,ASSAULT
2020-01-09,2030,Topanga,510.0,VEHICLE
2020-01-09,2115,Hollywood,860.0,SA
2020-01-09,2230,Southwest,510.0,VEHICLE
2020-01-09,2345,Wilshire,822.0,SA
2020-01-10,1,Southwest,626.0,ASSAULT
2020-01-10,15,Topanga,230.0,ASSAULT
2020-01-10,40,Topanga,625.0,ASSAULT
2020-01-10,40,Southwest,230.0,ASSAULT
2020-01-10,110,Southwest,510.0,VEHICLE
2020-01-10,200,Mission,510.0,VEHICLE
2020-01-10,300,Hollywood,624.0,ASSAULT
2020-01-10,400,Southwest,510.0,VEHICLE
2020-01-10,500,Mission,510.0,VEHICLE
2020-01-10,530,Southwest,624.0,ASSAULT
2020-01-10,620,Mission,624.0,ASSAULT
2020-01-10,630,Mission,510.0,VEHICLE
2020-01-10,630,Hollywood,121.0,SA
2020-01-10,650,Southwest,624.0,ASSAULT
2020-01-10,720,Topanga,510.0,VEHICLE
2020-01-10,800,Hollywood,354.0,ID THEFT
2020-01-10,900,Hollywood,626.0,ASSAULT
2020-01-10,1200,Wilshire,354.0,ID THEFT
2020-01-10,1400,Southwest,354.0,ID THEFT
2020-01-10,1401,Southwest,354.0,ID THEFT
2020-01-10,1430,Mission,626.0,ASSAULT
2020-01-10,1500,Mission,626.0,ASSAULT
2020-01-10,1520,Mission,624.0,ASSAULT
2020-01-10,1530,Mission,510.0,VEHICLE
2020-01-10,1630,Wilshire,624.0,ASSAULT
2020-01-10,1700,Wilshire,624.0,ASSAULT
2020-01-10,1700,Hollywood,626.0,ASSAULT
2020-01-10,1700,Wilshire,236.0,ASSAULT
2020-01-10,1700,Mission,626.0,ASSAULT
2020-01-10,1840,Topanga,510.0,VEHICLE
2020-01-10,1900,Topanga,510.0,VEHICLE
2020-01-10,1900,Hollywood,230.0,ASSAULT
2020-01-10,1910,Mission,624.0,ASSAULT
2020-01-10,2115,Hollywood,230.0,ASSAULT
2020-01-10,2200,Wilshire,624.0,ASSAULT
2020-01-10,2245,Hollywood,626.0,ASSAULT
2020-01-10,2250,Mission,625.0,ASSAULT
2020-01-10,2300,Mission,510.0,VEHICLE
2020-01-10,2347,Wilshire,236.0,ASSAULT
2020-01-11,1,Topanga,626.0,ASSAULT
2020-01-11,1,Hollywood,236.0,ASSAULT
2020-01-11,1,Southwest,121.0,SA
2020-01-11,110,Mission,510.0,VEHICLE
2020-01-11,145,Hollywood,624.0,ASSAULT
2020-01-11,205,Wilshire,626.0,ASSAULT
2020-01-11,210,Mission,860.0,SA
2020-01-11,300,Topanga,821.0,SA
2020-01-11,330,Southwest,624.0,ASSAULT
2020-01-11,340,Hollywood,626.0,ASSAULT
2020-01-11,500,Mission,510.0,VEHICLE
2020-01-11,730,Mission,230.0,ASSAULT
2020-01-11,800,Southwest,510.0,VEHICLE
2020-01-11,800,Southwest,624.0,ASSAULT
2020-01-11,835,Southwest,230.0,ASSAULT
2020-01-11,1100,Wilshire,510.0,VEHICLE
2020-01-11,1100,Southwest,510.0,VEHICLE
2020-01-11,1145,Southwest,236.0,ASSAULT
2020-01-11,1200,Wilshire,354.0,ID THEFT
2020-01-11,1200,Mission,626.0,ASSAULT
2020-01-11,1200,Topanga,354.0,ID THEFT
2020-01-11,1220,Southwest,230.0,ASSAULT
2020-01-11,1300,Wilshire,624.0,ASSAULT
2020-01-11,1320,Wilshire,624.0,ASSAULT
2020-01-11,1334,Southwest,236.0,ASSAULT
2020-01-11,1400,Southwest,624.0,ASSAULT
2020-01-11,1430,Topanga,624.0,ASSAULT
2020-01-11,1440,Mission,624.0,ASSAULT
2020-01-11,1530,Hollywood,510.0,VEHICLE
2020-01-11,1545,Mission,510.0,VEHICLE
2020-01-11,1600,Mission,624.0,ASSAULT
2020-01-11,1620,Southwest,236.0,ASSAULT
2020-01-11,1630,Mission,230.0,ASSAULT
2020-01-11,1645,Mission,626.0,ASSAULT
2020-01-11,1700,Mission,520.0,VEHICLE
2020-01-11,1700,Wilshire,860.0,SA
2020-01-11,1700,Southwest,230.0,ASSAULT
2020-01-11,1710,Hollywood,626.0,ASSAULT
2020-01-11,1725,Mission,354.0,ID THEFT
2020-01-11,1930,Southwest,510.0,VEHICLE
2020-01-11,2000,Wilshire,510.0,VEHICLE
2020-01-11,2000,Topanga,510.0,VEHICLE
2020-01-11,2130,Wilshire,626.0,ASSAULT
2020-01-11,2145,Wilshire,230.0,ASSAULT
2020-01-11,2200,Hollywood,627.0,ASSAULT
2020-01-11,2200,Southwest,510.0,VEHICLE
2020-01-11,2220,Mission,626.0,ASSAULT
2020-01-11,2300,Topanga,815.0,SA
2020-01-11,2300,Hollywood,624.0,ASSAULT
2020-01-11,2355,Topanga,510.0,VEHICLE
2020-01-12,1,Southwest,624.0,ASSAULT
2020-01-12,43,Topanga,624.0,ASSAULT
2020-01-12,100,Hollywood,626.0,ASSAULT
2020-01-12,110,Southwest,624.0,ASSAULT
2020-01-12,230,Hollywood,624.0,ASSAULT
2020-01-12,230,Mission,626.0,ASSAULT
2020-01-12,330,Wilshire,626.0,ASSAULT
2020-01-12,400,Southwest,121.0,SA
2020-01-12,400,Southwest,624.0,ASSAULT
2020-01-12,630,Mission,230.0,ASSAULT
2020-01-12,730,Mission,626.0,ASSAULT
2020-01-12,800,Topanga,510.0,VEHICLE
